Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2014,Urban population,SP.URB.TOTL,14641205
Kenya,KEN,2013,Urban population,SP.URB.TOTL,14320396
Kenya,KEN,2012,Urban population,SP.URB.TOTL,13980976
Kenya,KEN,2011,Urban population,SP.URB.TOTL,13626008
Kenya,KEN,2010,Urban population,SP.URB.TOTL,13258016
Kenya,KEN,2009,Urban population,SP.URB.TOTL,12874397
Kenya,KEN,2008,Urban population,SP.URB.TOTL,12319823
Kenya,KEN,2007,Urban population,SP.URB.TOTL,11568902
Kenya,KEN,2006,Urban population,SP.URB.TOTL,10695917
Kenya,KEN,2005,Urban population,SP.URB.TOTL,9761227
Kenya,KEN,2004,Urban population,SP.URB.TOTL,8822339
Kenya,KEN,2003,Urban population,SP.URB.TOTL,7929773
Kenya,KEN,2002,Urban population,SP.URB.TOTL,7132438
Kenya,KEN,2001,Urban population,SP.URB.TOTL,6463474
Kenya,KEN,2000,Urban population,SP.URB.TOTL,5961692
Kenya,KEN,1999,Urban population,SP.URB.TOTL,5657926
Kenya,KEN,1998,Urban population,SP.URB.TOTL,5454028
Kenya,KEN,1997,Urban population,SP.URB.TOTL,5271216
Kenya,KEN,1996,Urban population,SP.URB.TOTL,5102731
Kenya,KEN,1995,Urban population,SP.URB.TOTL,4943340
Kenya,KEN,1994,Urban population,SP.URB.TOTL,4787432
Kenya,KEN,1993,Urban population,SP.URB.TOTL,4634125
Kenya,KEN,1992,Urban population,SP.URB.TOTL,4481582
Kenya,KEN,1991,Urban population,SP.URB.TOTL,4326915
Kenya,KEN,1990,Urban population,SP.URB.TOTL,4165614
Kenya,KEN,1989,Urban population,SP.URB.TOTL,3996111
Kenya,KEN,1988,Urban population,SP.URB.TOTL,3824726
Kenya,KEN,1987,Urban population,SP.URB.TOTL,3654551
Kenya,KEN,1986,Urban population,SP.URB.TOTL,3486815
Kenya,KEN,1985,Urban population,SP.URB.TOTL,3320148
Kenya,KEN,1984,Urban population,SP.URB.TOTL,3154852
Kenya,KEN,1983,Urban population,SP.URB.TOTL,2992354
Kenya,KEN,1982,Urban population,SP.URB.TOTL,2834746
Kenya,KEN,1981,Urban population,SP.URB.TOTL,2683491
Kenya,KEN,1980,Urban population,SP.URB.TOTL,2536561
Kenya,KEN,1979,Urban population,SP.URB.TOTL,2393994
Kenya,KEN,1978,Urban population,SP.URB.TOTL,2247276
Kenya,KEN,1977,Urban population,SP.URB.TOTL,2091555
Kenya,KEN,1976,Urban population,SP.URB.TOTL,1934925
Kenya,KEN,1975,Urban population,SP.URB.TOTL,1780982
Kenya,KEN,1974,Urban population,SP.URB.TOTL,1631396
Kenya,KEN,1973,Urban population,SP.URB.TOTL,1490534
Kenya,KEN,1972,Urban population,SP.URB.TOTL,1361950
Kenya,KEN,1971,Urban population,SP.URB.TOTL,1249202
Kenya,KEN,1970,Urban population,SP.URB.TOTL,1153242
Kenya,KEN,1969,Urban population,SP.URB.TOTL,1075295
Kenya,KEN,1968,Urban population,SP.URB.TOTL,1010469
Kenya,KEN,1967,Urban population,SP.URB.TOTL,952571
Kenya,KEN,1966,Urban population,SP.URB.TOTL,900091
Kenya,KEN,1965,Urban population,SP.URB.TOTL,851351
Kenya,KEN,1964,Urban population,SP.URB.TOTL,805133
Kenya,KEN,1963,Urban population,SP.URB.TOTL,760585
Kenya,KEN,1962,Urban population,SP.URB.TOTL,716569
Kenya,KEN,1961,Urban population,SP.URB.TOTL,673843
Kenya,KEN,1960,Urban population,SP.URB.TOTL,633595
Kenya,KEN,2024,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8937831721599
Kenya,KEN,2023,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.6330340816429
Kenya,KEN,2022,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.4307820066946
Kenya,KEN,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.2879334021971
Kenya,KEN,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.2063494632616
Kenya,KEN,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.1895566421135
Kenya,KEN,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.3940041639796
Kenya,KEN,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.5383650847102
Kenya,KEN,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.6502520105647
Kenya,KEN,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7338026039958
Kenya,KEN,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7931545274563
Kenya,KEN,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8324454433988
Kenya,KEN,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8558130142761
Kenya,KEN,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8673949025409
Kenya,KEN,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8713287706458
Kenya,KEN,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.8603086707305
Kenya,KEN,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.4230276259143
Kenya,KEN,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.4153861196239
Kenya,KEN,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.9830768551925
Kenya,KEN,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.2686745625048
Kenya,KEN,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.4147539714454
Kenya,KEN,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.563889811899
Kenya,KEN,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.8586568137501
Kenya,KEN,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.4416297068833
Kenya,KEN,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.4553832211834
Kenya,KEN,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.0288523643308
Kenya,KEN,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.8798697768976
Kenya,KEN,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.7575952945971
Kenya,KEN,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.6611020359295
Kenya,KEN,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.5827604922377
Kenya,KEN,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.5149411548647
Kenya,KEN,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.4500145151536
Kenya,KEN,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.3803510644475
Kenya,KEN,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.2983212940893
Kenya,KEN,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.1962956954221
Kenya,KEN,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.0668782773996
Kenya,KEN,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.9091921723993
Kenya,KEN,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.7266871095817
Kenya,KEN,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.5202334517811
Kenya,KEN,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.2908427661806
Kenya,KEN,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.0395266199639
Kenya,KEN,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.7672965803142
Kenya,KEN,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.4751642144151
Kenya,KEN,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.16414108945
Kenya,KEN,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.8352387726023
Kenya,KEN,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.4844182465257
Kenya,KEN,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.0479251307389
Kenya,KEN,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.4956770743776
Kenya,KEN,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.8628542005242
Kenya,KEN,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.1810650920333
Kenya,KEN,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.4819183317594
Kenya,KEN,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.7970225025571
Kenya,KEN,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.1579861872809
Kenya,KEN,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.5964179687854
Kenya,KEN,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.1439264299252
Kenya,KEN,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.82929171820225
Kenya,KEN,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.60629495216106
Kenya,KEN,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.42108045795278
Kenya,KEN,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.26227467484218
Kenya,KEN,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.11698114874609
Kenya,KEN,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.9723034255813
Kenya,KEN,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.81534505126462
Kenya,KEN,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.63407949596207
Kenya,KEN,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.43593866814932
Kenya,KEN,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.23352130661889
Kenya,KEN,2010,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,14.3
Kenya,KEN,2009,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,14.3
Kenya,KEN,2008,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,14.6
Kenya,KEN,2004,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,14.1199998855591
Kenya,KEN,2000,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.1000003814697
Kenya,KEN,1999,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.1000003814697
Kenya,KEN,1998,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.1000003814697
Kenya,KEN,1997,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.1000003814697
Kenya,KEN,1996,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.1000003814697
Kenya,KEN,1995,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,13.8000001907349
Kenya,KEN,1994,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,13.6000003814697
Kenya,KEN,1993,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,14.3000001907349
Kenya,KEN,1992,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,13.8000001907349
Kenya,KEN,1991,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,13.3000001907349
Kenya,KEN,1990,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,12.8000001907349
